Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Vision Values Holdings Ltd,2965.HK^L09,Hong_Kong,202.36,0,Information Technology,IT Services,,,,,,,
Green Energy Group Ltd,2980.HK^B04,Hong_Kong,67.03,0,Industrials,Trading Companies & Distributors,,,,,,,
Comba Telecom Systems Holdings Ltd,2917.HK^G10,Hong_Kong,360.78,0,Information Technology,Communications Equipment,,,,,,,
Lai Sun Development Co Ltd,2931.HK^C15,Hong_Kong,851.62,0,Real Estate,Real Estate Management & Development,,,,,,,
Skyfame Realty Holdings Ltd,2964.HK^J02,Hong_Kong,326.19,0,Real Estate,Real Estate Management & Development,,,,,,,
Wheelock Properties Ltd,2912.HK^I00,Hong_Kong,NULL,0,NULL,NULL,,,,,6.976744187,6.976744187,
Sanmenxia Tianyuan Aluminum Co Ltd,8253.HK^I15,Hong_Kong,20.17,0,Materials,Metals & Mining,,,,,,,
Excellence Real Estate Group Ltd,1028.HK^D10,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Tung Shing Fire Services Technology Hldg Ltd,8147.HK^D03,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Starbucks Corp,4370.HK^E15,Hong_Kong,87525.84,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Mongolia Energy Corp Ltd,2927.HK^F08,Hong_Kong,56.82,0,Energy,"Oil, Gas & Consumable Fuels",,,,,,,
SkyNet Group Ltd,8395.HK^B10,Hong_Kong,432.94,0,Consumer Staples,Personal Products,,,,,,,
Sparkle Roll Group Ltd,2919.HK^D02,Hong_Kong,298.05,0,Consumer Discretionary,Distributors,,,,,,,
Zhidao International Holdings Ltd,2994.HK^A03,Hong_Kong,157.77,0,Materials,Metals & Mining,,,,,,,
China Energy Development Holdings Ltd,2959.HK^G06,Hong_Kong,97.73,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Galaxy Entertainment Group Ltd,2917.HK^L05,Hong_Kong,23814.16,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
AviChina Industry & Technology Co Ltd,2931.HK^H15,Hong_Kong,3981.10,0,Industrials,Aerospace & Defense,,,,,,,
Giordano International Ltd,2918.HK^I00,Hong_Kong,844.50,0,Consumer Discretionary,Specialty Retail,,,,,-2.209944753,-2.209944753,
ZH International Holdings Ltd,2939.HK^F03,Hong_Kong,166.77,0,Real Estate,Real Estate Management & Development,,,,,,,
QPL International Holdings Ltd,1310.HK^E94,Hong_Kong,171.09,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,
Chaoyue Group Ltd,2974.HK^I01,Hong_Kong,4282.70,0,Industrials,Professional Services,,,,,,,
China Medical & HealthCare Group Ltd,2949.HK^H07,Hong_Kong,716.48,0,Financials,Capital Markets,,,,,,,
Shandong Luoxin Pharmacy Group Co Ltd,8387.HK^J07,Hong_Kong,1297.92,0,Health Care,Pharmaceuticals,,,,,,,
Goldin Financial Holdings Ltd,2916.HK^E09,Hong_Kong,2667.98,0,Financials,Diversified Financial Services,,,,,,,
Sinosoft Technology Group Ltd,2904.HK^J16,Hong_Kong,391.79,0,Information Technology,Software,,,,,,,
South Sea Petroleum Holdings Ltd,2931.HK^K00,Hong_Kong,31.69,0,Information Technology,"Electronic Equipment, Instruments & Components",,,,,-27.53623188,-27.53623188,
Alibaba Pictures Group Ltd,2900.HK^A03,Hong_Kong,4087.99,0,Consumer Discretionary,Media,,,,,,,
Zhejiang Glass Co Ltd,0739.HK^E13,Hong_Kong,NULL,0,Industrials,Building Products,,,,,,,
Ezcom Holdings Ltd,0312.HK^G07,Hong_Kong,NULL,0,NULL,NULL,-1.492537312,8.955223881,12.93532338,3.652968038,-77.6119403,-80.17621145,
Leading Spirit High Tech (Holdings) Co Ltd,0606.HK^A04,Hong_Kong,NULL,0,NULL,NULL,102.4756154,6.837606837,160.831033,144.1378469,-70.82229123,-88.81355932,
Gold Face Hldg Ltd,0396.HK^I06,Hong_Kong,NULL,0,NULL,NULL,94.52054794,1.369863015,102.739726,99.99999999,15.06849315,-43.24324324,
Sanyuan Group Ltd,2983.HK^K02,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
UBCP&CC@EC0812E,1542.HK^J07,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Ryoden Development Ltd,0745.HK^K02,Hong_Kong,NULL,0.036605507,NULL,NULL,2.62E-09,-16.66666667,9.090909093,30.90909091,-24.24242424,-30.55555555,
Eu Yan Sang (Hong Kong) Ltd,0483.HK^L96,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Baring Malaysia & Singapore Fund,BMSF.HK^C91,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
GT Emerging Markets Fund,GEMH.HK^H92,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
FPB Bank Holding Co Ltd,717.HK^K93,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Geely Automobile Holdings Ltd,2947.HK^H02,Hong_Kong,12036.99,0,Consumer Discretionary,Automobiles,,,,,,,
Orient Victory China Holdings Ltd,2975.HK^I01,Hong_Kong,284.88,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Applied Development Holdings Ltd,2986.HK^L06,Hong_Kong,177.08,0,Real Estate,Real Estate Management & Development,,,,,,,
Vantage International Holdings Ltd,2956.HK^I02,Hong_Kong,260.47,0,Industrials,Construction & Engineering,,,,,,,
CW Group Holdings Ltd,2902.HK^G15,Hong_Kong,144.21,0,Industrials,Machinery,,,,,,,
China Innovative Finance Group Ltd,2986.HK^J01,Hong_Kong,838.48,0,Financials,Diversified Financial Services,,,,,,,
China LotSynergy Holdings Ltd,8392.HK^L05,Hong_Kong,257.39,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
China Mobile Ltd,2917.HK^H00,Hong_Kong,218370.40,0,Telecommunication Services,Wireless Telecommunication Services,,,,,-9.328358209,-9.328358209,
Texhong Textile Group Ltd,2944.HK^K13,Hong_Kong,1109.37,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,
Gt Hong Kong Fund,330.HK^I92,Hong_Kong,NULL,1.021800263,NULL,NULL,,,,,,,
Winton Hldg (Bermuda) Ltd,0510.HK^C03,Hong_Kong,NULL,0,Financials,Diversified Financial Services,5,9.999999999,9.999999999,-3.95E-10,-26,-32.72727273,
Windrace International Company Ltd,0977.HK^H09,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Rosedale Hotel Holdings Ltd,2986.HK^C10,Hong_Kong,55.79,0.010708204,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Chevalier Development International Ltd,0064.HK^L99,Hong_Kong,NULL,0.120938151,NULL,NULL,5.681818183,4.545454546,5.681818183,1.086956522,5.681818183,,
Grand Field Group Holdings Ltd,2908.HK^H00,Hong_Kong,40.68,0,Real Estate,Real Estate Management & Development,,,,,26.21359223,26.21359223,
Victory Group Ltd,2969.HK^H01,Hong_Kong,56.31,0,Consumer Discretionary,Specialty Retail,,,,,,,
SkyOcean International Holdings Ltd,2919.HK^B15,Hong_Kong,513.71,0,Health Care,Health Care Providers & Services,,,,,,,
Alltronics Holdings Ltd,2973.HK^J07,Hong_Kong,320.33,0,Consumer Discretionary,Household Durables,,,,,,,
Greencool Technology Holdings Ltd,8056.HK^E07,Hong_Kong,NULL,0,NULL,NULL,,,,,-0.012704622,-0.012704622,
Prosperity International Holdings HK Ltd,8398.HK^I05,Hong_Kong,159.86,0,Industrials,Trading Companies & Distributors,,,,,,,
Common Splendor International Health Industry Group Ltd,2991.HK^B04,Hong_Kong,206.96,0,Health Care,Health Care Providers & Services,,,,,,,
Zhongyu Gas Holdings Ltd,8392.HK^K07,Hong_Kong,681.75,0,Utilities,Gas Utilities,,,,,,,
Formosa Growth Fund Ltd (The),0038.HK^A97,Hong_Kong,NULL,0.013896554,NULL,NULL,,,,,,,
Global Trend Intelligent Technologies Ltd,0691.HK^C05,Hong_Kong,NULL,0,Industrials,Construction & Engineering,,,,,,,
Ezcom Holdings Ltd,2933.HK^E03,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
China & Eastern Investment Co Ltd,0110.HK^A96,Hong_Kong,NULL,0.001775507,NULL,NULL,,,,,,,
Neptune Group Ltd,2940.HK^A01,Hong_Kong,38.27,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,16.43835616,16.43835616,
Kai Yuan Holdings Ltd,2992.HK^A03,Hong_Kong,139.60,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Zhong Hua International Holdings Ltd,2973.HK^I01,Hong_Kong,29.97,0,Real Estate,Real Estate Management & Development,,,,,,,
Code Agriculture Holdings Ltd,8400.HK^K05,Hong_Kong,68.33,0,Industrials,Machinery,,,,,,,
China U-Ton Holdings Ltd,8383.HK^E13,Hong_Kong,230.47,0,Industrials,Construction & Engineering,,,,,,,
Carrianna Group Holdings Co Ltd,1487.HK^K94,Hong_Kong,128.97,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Esprit Holdings Ltd,2978.HK^J02,Hong_Kong,1509.79,0,Consumer Discretionary,Specialty Retail,,,,,,,
China Health Group Ltd,2982.HK^K02,Hong_Kong,67.04,0,Health Care,Health Care Providers & Services,,,,,,,
Asia Standard Hotel Group Ltd,2926.HK^K00,Hong_Kong,103.78,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,-2.325581395,-2.325581395,
Shui On Holdings Ltd,SHUN.HK^K89,Hong_Kong,NULL,0.322529183,NULL,NULL,,,,,,,
Consolidated Electric Power Asia Ltd,0166.HK^A97,Hong_Kong,NULL,0.952632982,NULL,NULL,,,,,,,
Realty Development Corp Ltd,2914.HK^I00,Hong_Kong,NULL,0,NULL,NULL,,,,,11.39896373,11.39896373,
Good Earning,GEAH.HK^L89,Hong_Kong,NULL,0.002830177,NULL,NULL,,,,,,,
China Sinostar Group Co Ltd,2927.HK^K00,Hong_Kong,67.56,0,Consumer Discretionary,Household Durables,,,,,-27.5,-27.5,
Goldin Financial Holdings Ltd,2953.HK^D15,Hong_Kong,2667.98,0,Financials,Diversified Financial Services,,,,,,,
Mason Financial Holdings Ltd,2907.HK^B03,Hong_Kong,682.39,0,Financials,Capital Markets,,,,,,,
China Finance Investment Holdings Ltd,2994.HK^D12,Hong_Kong,54.34,0,Consumer Staples,Food Products,,,,,,,
Esprit Holdings Ltd,2907.HK^C07,Hong_Kong,1509.79,0,Consumer Discretionary,Specialty Retail,,,,,,,
Wanda Hotel Development Co Ltd,2970.HK^B14,Hong_Kong,422.59,0,Real Estate,Real Estate Management & Development,,,,,,,
Sino Oil and Gas Holdings Ltd,2959.HK^F01,Hong_Kong,410.68,0,Energy,"Oil, Gas & Consumable Fuels",,,,,,,
HengAn International Group Co Ltd,2963.HK^J07,Hong_Kong,9015.98,0,Consumer Staples,Personal Products,,,,,,,
Thiz Technology Group Ltd,8400.HK^C02,Hong_Kong,24.64,0,Information Technology,Software,,,,,,,
CASH Financial Services Group Ltd,8392.HK^F02,Hong_Kong,164.72,0,Financials,Capital Markets,,,,,,,
Zhong Hua International Holdings Ltd,2951.HK^G06,Hong_Kong,29.97,0.005931122,Real Estate,Real Estate Management & Development,,,,,,,
Scimitar Guaranteed United Kingdom Fund Ltd,SUFH.HK^C91,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Orient Telecom & Technology Hldg Ltd,0188.HK^E98,Hong_Kong,NULL,0.057506329,NULL,NULL,,,,,,,
Gkc Hldg Ltd,0873.HK^L00,Hong_Kong,NULL,0,NULL,NULL,0,0,0,0,0,0,
Wing On International Holdings Ltd,0290.HK^C00,Hong_Kong,NULL,0.266503388,NULL,NULL,124.2339833,4.456824513,115.8774373,106.6666667,124.2339833,3.870967741,
Techtronic Industries Co Ltd,2974.HK^K03,Hong_Kong,7870.94,0,Consumer Discretionary,Household Durables,,,,,,,
Seamless Green China Holdings Ltd,8400.HK^E09,Hong_Kong,27.94,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,
Creative China Holdings Ltd,8397.HK^D16,Hong_Kong,37.69,0,Consumer Discretionary,Media,,,,,,,
New Universe Environmental Group Ltd,8400.HK^H02,Hong_Kong,273.10,0,Industrials,Commercial Services & Supplies,,,,,,,
Sparkle Roll Group Ltd,2981.HK^K02,Hong_Kong,298.05,0,Consumer Discretionary,Distributors,,,,,,,
Concord New Energy Group Ltd,2912.HK^D07,Hong_Kong,413.91,0,Industrials,Construction & Engineering,,,,,,,
Common Splendor International Health Industry Group Ltd,2958.HK^F01,Hong_Kong,206.96,0,Health Care,Health Care Providers & Services,,,,,,,
Capital VC Ltd,2960.HK^A14,Hong_Kong,57.71,0,Financials,Capital Markets,,,,,,,
Yau Lee Holdings Ltd,2930.HK^K00,Hong_Kong,60.26,0,Industrials,Construction & Engineering,,,,,1.03E-10,1.03E-10,
Huarong International Financial Holdings Ltd,2923.HK^D02,Hong_Kong,1125.30,0,Financials,Capital Markets,,,,,,,
Tungda Innovative Lighting Holdings Ltd,8229.HK^L13,Hong_Kong,NULL,0,Industrials,Electrical Equipment,,,,,,,
International Capital Network Hldg Ltd,8004.HK^H05,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Gt Honshu Pathfinder Fund,GTHP.HK^I92,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Scimitar Guaranteed Asean Fund Ltd,SAFH.HK^E91,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Thornton Tiger Fund Ltd,TTFH.HK^H92,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
GT Asean Fund,GTAS.HK^I92,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Pakistan Fund (The),0886.HK^L98,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Paribas SA,PRIHfb.HK^A92,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Shui On Contractors Ltd,SOCH.HK^D90,Hong_Kong,NULL,0.023011121,NULL,NULL,,,,,,,
Anhui Tianda Oil Pipe Co Ltd,2920.HK^E08,Hong_Kong,215.58,0,Energy,Energy Equipment & Services,,,,,,,
China Daye Non-Ferrous Metals Mining Ltd,2998.HK^B03,Hong_Kong,262.19,0,Materials,Metals & Mining,,,,,,,
Goldbond Group Holdings Ltd,2950.HK^H03,Hong_Kong,81.67,0,Financials,Consumer Finance,,,,,,,
Chinese Estates Holdings Ltd,2965.HK^J07,Hong_Kong,2933.36,0,Real Estate,Real Estate Management & Development,,,,,,,
Sino Credit Holdings Ltd,2913.HK^G14,Hong_Kong,430.46,0,Financials,Thrifts & Mortgage Finance,,,,,,,
CCT Land Holdings Ltd,2936.HK^G02,Hong_Kong,172.58,0,Information Technology,Communications Equipment,,,,,,,
North Mining Shares Co Ltd,2927.HK^G09,Hong_Kong,443.47,0,Materials,Metals & Mining,,,,,,,
Li & Fung Ltd,LIFH.HK^C90,Hong_Kong,3527.26,0.054224049,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,
China Properties Investment Holdings Ltd,2921.HK^K97,Hong_Kong,69.30,0,Real Estate,Real Estate Management & Development,,,,,,,
3D-Gold Jewellery Holdings Ltd,0870.HK^G12,Hong_Kong,79.79,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-3.125196062,-8.125,44.99970654,57.82280984,-31.25013914,-52.5862069,
Sun Co Ltd,SUN.HK^G90,Hong_Kong,NULL,0.032506737,NULL,NULL,,,,,,,
Cdw International Ltd,0481.HK^D97,Hong_Kong,NULL,0.031344979,NULL,NULL,,,,,,,
Scilla Hldg,LMBH.HK^E89,Hong_Kong,NULL,0.00891151,NULL,NULL,,,,,,,
Zhuzhou CRRC Times Electric Co Ltd,2963.HK^A14,Hong_Kong,6052.85,0,Industrials,Electrical Equipment,,,,,,,
Greenheart Group Ltd,2996.HK^A03,Hong_Kong,225.40,0,Materials,Paper & Forest Products,,,,,,,
Legend Strategy International Holdings Group Co Ltd,2948.HK^K13,Hong_Kong,53.61,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Wang On Group Ltd,2980.HK^K02,Hong_Kong,173.60,0,Real Estate,Real Estate Management & Development,,,,,,,
JF Household Furnishings Ltd,2974.HK^C13,Hong_Kong,122.55,0,Consumer Discretionary,Household Durables,,,,,,,
Auto Italia Holdings Ltd,2976.HK^J02,Hong_Kong,67.75,0,Consumer Discretionary,Specialty Retail,,,,,,,
Chuang's Consortium International Ltd,633.HK^H93,Hong_Kong,347.18,0,Real Estate,Real Estate Management & Development,,,,,,,
Town Health International Medical Group Ltd,2997.HK^E14,Hong_Kong,1227.39,0,Health Care,Health Care Providers & Services,,,,,,,
Tencent Holdings Ltd,2943.HK^I09,Hong_Kong,296585.54,0,Information Technology,Internet Software & Services,,,,,,,
Wah Kwong Shipping Holdings Ltd,0095.HK^G00,Hong_Kong,NULL,0.047334962,NULL,NULL,11.11111111,4.166666666,11.11111111,6.666666668,55.55555556,40,
Wing Fat Printing Co Ltd,0633.HK^D09,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Peace Mark Holdings Ltd,0304.HK^G11,Hong_Kong,NULL,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",110.6382979,8.510638297,176.5957447,154.9019608,-47.87234043,-81.15384615,
Fu Cheong International Hldg Ltd,0916.HK^F06,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Chung Yuen High Polymer New Materials Holdings Ltd,1887.HK^L10,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
CapitalCorp International Ltd,CCOH.HK^A89,Hong_Kong,NULL,0.013573037,NULL,NULL,,,,,,,
Gold Wo International Hldg Ltd,2917.HK^C02,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Scimitar Guaranteed Emerging Markets Fund Ltd,SMFH.HK^E91,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Hong Kong Far East Credit & Props,HKFC.HK^A90,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Solartech International Holdings Ltd,2974.HK^J02,Hong_Kong,134.47,0,Industrials,Electrical Equipment,,,,,,,
Carnival Group International Holdings Ltd,2938.HK^F03,Hong_Kong,1735.30,0,Real Estate,Real Estate Management & Development,,,,,,,
Shirble Department Store Holdings China Ltd,0312.HK^G10,Hong_Kong,176.43,0,Consumer Discretionary,Multiline Retail,,,,,,,
New Universe Environmental Group Ltd,8392.HK^A01,Hong_Kong,273.10,0,Industrials,Commercial Services & Supplies,,,,,-11.42857143,-11.42857143,
China Netcom Technology Holdings Ltd,8375.HK^G07,Hong_Kong,112.88,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Midland Ic&I Ltd,8399.HK^A02,Hong_Kong,106.73,0,Real Estate,Real Estate Management & Development,,,,,,,
China Minsheng Financial Holding Corp Ltd,2993.HK^J15,Hong_Kong,1617.94,0,Industrials,Trading Companies & Distributors,,,,,,,
Capital VC Ltd,2990.HK^D13,Hong_Kong,57.71,0,Financials,Capital Markets,,,,,,,
Sino Biopharmaceutical Ltd,2922.HK^L15,Hong_Kong,6099.16,0,Health Care,Pharmaceuticals,,,,,,,
South China Financial Holdings Ltd,619.HK^K93,Hong_Kong,127.95,0,Financials,Capital Markets,,,,,,,
China Solar Energy Holdings Ltd,2972.HK^I01,Hong_Kong,35.73,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,
Matrix Holdings Ltd,2996.HK^F00,Hong_Kong,306.26,0,Consumer Discretionary,Leisure Products,,,,,56.66666667,56.66666667,
Tve Holdings Ltd,0009.HK^I96,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
3D-Gold Jewellery Holdings Ltd,2937.HK^F03,Hong_Kong,79.79,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,
Lam Soon Food Industries Ltd,0728.HK^F02,Hong_Kong,NULL,0.035413377,Consumer Staples,Food Products,10.84337349,-4.819277109,-12.04819277,-7.594936711,-6.626506025,6.164383563,
GR Investment Holdings Ltd,0310.HK^L01,Hong_Kong,NULL,0.00026546,NULL,NULL,16.96910882,3.658536586,68.20351186,62.26691733,-20.73167832,-52.87356322,
Citybus Group Ltd,0523.HK^G99,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Chengdu Top Sci-Tech Co Ltd,8135.HK^E07,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Laws International Hldg Ltd,0339.HK^F98,Hong_Kong,NULL,0.815411413,NULL,NULL,,,,,,,
Evergo China Holdings Ltd,0631.HK^K01,Hong_Kong,NULL,0.321243624,NULL,NULL,33.8028169,-0.704225354,65.49295774,66.66666667,-36.61971831,-61.70212766,
China Kingstone Mining Holdings Ltd,2911.HK^H15,Hong_Kong,NULL,0.000322773,Materials,Metals & Mining,,,,,,,
Laws International Hldg Ltd,LFKH.HK^L88,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
China Automation Group Ltd,2973.HK^A10,Hong_Kong,171.53,0,Industrials,Machinery,,,,,,,
Qingdao Holdings International Ltd,2950.HK^J09,Hong_Kong,55.18,0,Real Estate,Real Estate Management & Development,,,,,,,
Johnson Electric Holdings Ltd,2919.HK^I00,Hong_Kong,2706.21,0,Industrials,Electrical Equipment,,,,,-11.48036254,-11.48036254,
Emperor Entertainment Hotel Ltd,2963.HK^J02,Hong_Kong,313.17,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Jimei International Entertainment Group Ltd,2991.HK^L14,Hong_Kong,479.48,0,Industrials,Trading Companies & Distributors,,,,,,,
Huazhang Technology Holding Ltd,2903.HK^G15,Hong_Kong,189.90,0,Industrials,Machinery,,,,,,,
Fuguiniao Co Ltd,2912.HK^K15,Hong_Kong,666.84,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,
Good Resources Holdings Ltd,2970.HK^J02,Hong_Kong,370.38,0,Financials,Diversified Financial Services,,,,,,,
Hong Kong Exchanges and Clearing Ltd,2968.HK^G06,Hong_Kong,30160.23,0,Financials,Capital Markets,,,,,,,
Hong Kong Life Sciences and Technologies Group Ltd,8382.HK^G08,Hong_Kong,84.80,0,Industrials,Trading Companies & Distributors,,,,,,,
China Digicontent Co Ltd,1197.HK^A04,Hong_Kong,NULL,0,Consumer Discretionary,Household Durables,37.39837399,-11.38211382,86.99186992,111.0091743,-83.7398374,-91.30434783,
RNA Holdings Ltd,0501.HK^I05,Hong_Kong,NULL,0,Materials,Metals & Mining,11.34020619,-22.68041237,38.1443299,78.66666667,-62.88659794,-73.13432836,
Lane Crawford International Ltd,0066.HK^G99,Hong_Kong,NULL,0.053700209,NULL,NULL,,,,,,,
DBS Group (HK) Ltd,0223.HK^I01,Hong_Kong,NULL,0,NULL,NULL,-2.196403423,27.74347308,-12.74664562,-31.69642857,30.28455876,49.31753591,
Japan's New Generation Fund,JPNG.HK^C91,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Elders Investments Ltd,ELIH.HK^B89,Hong_Kong,NULL,0.000647266,NULL,NULL,,,,,,,
Sime Darby Hong Kong Ltd,249.HK^K93,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
PCCW HKT Ltd,0008.HK^H00,Hong_Kong,NULL,59.87263401,NULL,NULL,26.31578947,25.3869969,53.56037151,22.4691358,6.04946524,-30.93956195,
Chinese People Holdings Co Ltd,2916.HK^I00,Hong_Kong,90.15,0,Energy,"Oil, Gas & Consumable Fuels",,,,,-13.79310345,-13.79310345,
Kingdee International Software Group Co Ltd,2900.HK^A08,Hong_Kong,1230.99,0,Information Technology,Software,,,,,,,
Beijing Enterprises Water Group Ltd,2930.HK^H04,Hong_Kong,6697.17,0,Utilities,Water Utilities,,,,,,,
Trillion Grand Corporate Company Ltd,8396.HK^C04,Hong_Kong,31.41,0,Information Technology,IT Services,,,,,,,
Kuangchi Science Ltd,2931.HK^I14,Hong_Kong,2434.27,0,Materials,Paper & Forest Products,,,,,,,
abc Multiactive Ltd,8395.HK^G01,Hong_Kong,13.93,0,Information Technology,Software,,,,,,,
Universe International Financial Holdings Ltd,2939.HK^A01,Hong_Kong,109.67,0,Consumer Discretionary,Media,,,,,1.785714285,1.785714285,
TSC Group Holdings Ltd,8375.HK^C08,Hong_Kong,72.70,0,Energy,Energy Equipment & Services,,,,,,,
Tesson Holdings Ltd,2955.HK^D15,Hong_Kong,194.45,0,Materials,Containers & Packaging,,,,,,,
Hong Kong Life Sciences and Technologies Group Ltd,8395.HK^H05,Hong_Kong,84.80,0,Industrials,Trading Companies & Distributors,,,,,,,
ITC Properties Group Ltd,2931.HK^E03,Hong_Kong,346.79,0,Real Estate,Real Estate Management & Development,,,,,,,
Xiao Nan Guo Restaurants Holdings Ltd,1147.HK^F12,Hong_Kong,120.93,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
